jobseeker_id,name,age,gender,education_level,job_role,industry,location,employer_id,employer,placement_status,placement_date,salary
JS10927,Ralph Howe,35,Female,Masters,Sales Associate,Retail,Seattle,EMP10452,Stanley PLC,Placed,2024-06-17,90428
JS10928,Jesse Moyer,43,Female,Masters,Data Analyst,IT,Miami,EMP10172,"Alvarado, Miller and Patterson",Placed,2024-03-11,79437
JS10929,Victoria Larson,34,Female,Masters,Librarian,Education,Dallas,EMP10410,Collier-Gillespie,Placed,2024-09-28,65305
JS10930,Steve Smith,40,Female,Masters,Cybersecurity Specialist,IT,Miami,EMP10188,Vargas Ltd,Not Placed,,0
JS10931,Mrs. Emily Ingram,24,Male,Bachelors,Data Analyst,IT,Chicago,EMP10091,"Turner, Riggs and Roman",Not Placed,,0
JS10932,Samantha Ellison,43,Male,Masters,Financial Analyst,Finance,Chicago,EMP10124,"Joyce, Wilson and Lam",Placed,2024-09-25,91358
JS10933,Tammy Moore,44,Female,Bachelors,Marketing Specialist,Marketing,Seattle,EMP10384,"Gallegos, Adams and White",Not Placed,,0
JS10934,Henry Taylor,31,Male,Bachelors,SEO Analyst,Marketing,Chicago,EMP10028,"Hoffman, Baker and Richards",Placed,2024-07-31,51312
JS10935,Danielle Scott,35,Male,Bachelors,Data Analyst,IT,Miami,EMP10275,Monroe-Carpenter,Not Placed,,0
JS10936,Kelly Carroll,38,Female,Bachelors,Medical Assistant,Healthcare,Miami,EMP10419,Morrison Ltd,Not Placed,,0
JS10937,Billy Nguyen,49,Male,Masters,Sales Associate,Retail,New York,EMP10202,White-Lewis,Not Placed,,0
JS10938,Mr. Steven Warner,30,Other,High School,Accountant,Finance,New York,EMP10359,"Turner, Schneider and Johnson",Placed,2025-01-23,27465
JS10939,Linda Evans,48,Male,PhD,Data Analyst,IT,Los Angeles,EMP10352,Guerrero Inc,Placed,2024-12-19,97305
JS10940,Jane Deleon,36,Male,Bachelors,Marketing Specialist,Marketing,Chicago,EMP10098,Davis Group,Placed,2025-03-04,68566
JS10941,Hannah Montoya,46,Male,Masters,SEO Analyst,Marketing,Los Angeles,EMP10299,"Sparks, Jackson and Miller",Placed,2024-08-19,81384
JS10942,Barbara Townsend,36,Female,Masters,Supply Chain Analyst,Manufacturing,Los Angeles,EMP10237,Warner-Gibson,Placed,2024-12-26,68647
JS10943,Lindsey Smith,49,Female,Bachelors,Nurse,Healthcare,Los Angeles,EMP10192,"Wood, Hunter and Peterson",Not Placed,,0
JS10944,Janet Torres,45,Female,High School,Pharmacist,Healthcare,San Francisco,EMP10319,Buchanan LLC,Not Placed,,0
JS10945,Joshua Hernandez,43,Male,Bachelors,Investment Banker,Finance,Miami,EMP10469,Brown-Shaw,Not Placed,,0
JS10946,Connie Williams,25,Male,High School,Medical Assistant,Healthcare,San Francisco,EMP10228,"Duran, Obrien and Gibbs",Placed,2024-12-20,28022
JS10947,Tricia Mullins DDS,27,Female,High School,Pharmacist,Healthcare,San Francisco,EMP10192,"Wood, Hunter and Peterson",Not Placed,,0
JS10948,Jeffrey Hartman,26,Male,High School,Data Analyst,IT,Los Angeles,EMP10397,Gregory-Watkins,Placed,2024-05-07,32504
JS10949,Bradley Duncan,50,Male,High School,Brand Manager,Marketing,Dallas,EMP10171,Meadows PLC,Not Placed,,0
JS10950,James Miller,30,Male,Bachelors,Supply Chain Analyst,Manufacturing,Miami,EMP10076,"Daniels, Adkins and Brown",Not Placed,,0
JS10951,Patricia Anderson,44,Female,Bachelors,Marketing Specialist,Marketing,Miami,EMP10248,"Matthews, Smith and Hubbard",Not Placed,,0
JS10952,Justin Freeman,25,Female,High School,Data Analyst,IT,Dallas,EMP10435,"Kim, Gonzales and Mills",Placed,2024-11-19,30855
JS10953,Kristina Shea,23,Male,Bachelors,Investment Banker,Finance,Dallas,EMP10115,Torres-Pope,Not Placed,,0
JS10954,Dana Adams,45,Male,High School,Academic Counselor,Education,Miami,EMP10346,Zhang PLC,Not Placed,,0
JS10955,Michael Johnston,37,Male,Bachelors,Librarian,Education,Dallas,EMP10489,King-Smith,Placed,2024-04-23,61848
JS10956,Jessica Bailey,32,Male,Masters,Store Manager,Retail,Los Angeles,EMP10192,"Wood, Hunter and Peterson",Placed,2024-07-13,82604
JS10957,Matthew Carrillo,32,Male,Bachelors,Teacher,Education,San Francisco,EMP10375,"Hoffman, Santiago and Jenkins",Not Placed,,0
JS10958,Gregory Underwood,44,Other,Masters,Nurse,Healthcare,Seattle,EMP10375,"Hoffman, Santiago and Jenkins",Not Placed,,0
JS10959,Lisa Alexander,34,Female,Bachelors,Supply Chain Analyst,Manufacturing,Dallas,EMP10045,"Arroyo, Miller and Tucker",Placed,2025-03-04,49936
JS10960,Christina Brooks,36,Other,Bachelors,Nurse,Healthcare,Dallas,EMP10391,Frank-Bradley,Placed,2024-12-30,40216
JS10961,Angelica Singh,34,Female,Bachelors,Investment Banker,Finance,Los Angeles,EMP10366,"Wilson, Pena and Rich",Placed,2024-06-13,69978
JS10962,Tammy Melton,25,Male,Masters,Medical Assistant,Healthcare,Los Angeles,EMP10022,"Watts, Robinson and Nguyen",Not Placed,,0
JS10963,Alexis Benson,30,Female,Bachelors,Librarian,Education,Los Angeles,EMP10116,Walker Ltd,Placed,2024-04-23,40080
JS10964,John Rivera,25,Male,PhD,Supply Chain Analyst,Manufacturing,Los Angeles,EMP10064,"West, Henderson and Ramirez",Placed,2024-12-23,117707
JS10965,Christina Mills,34,Male,Masters,Marketing Specialist,Marketing,New York,EMP10062,Powell LLC,Not Placed,,0
JS10966,John Blair,36,Other,High School,SEO Analyst,Marketing,Dallas,EMP10249,Johnston-Hines,Not Placed,,0
JS10967,Michael Smith,48,Male,Masters,Marketing Specialist,Marketing,Chicago,EMP10265,Tran Inc,Not Placed,,0
JS10968,Mary Williams,21,Female,Bachelors,Software Engineer,IT,Chicago,EMP10239,"Guerrero, Peck and Coleman",Not Placed,,0
JS10969,Duane Mccormick,25,Male,High School,Pharmacist,Healthcare,Miami,EMP10472,Combs Ltd,Not Placed,,0
JS10970,Amy Pena,22,Male,Bachelors,Cybersecurity Specialist,IT,San Francisco,EMP10396,Reed Inc,Not Placed,,0
JS10971,James Nelson,45,Male,Masters,Academic Counselor,Education,Seattle,EMP10163,"Smith, Gilmore and Johnston",Not Placed,,0
JS10972,Mary Lin,42,Female,Bachelors,Brand Manager,Marketing,Chicago,EMP10050,"Harris, Collins and Carney",Placed,2024-03-18,51522
JS10973,Stephen Hughes,47,Male,High School,Pharmacist,Healthcare,Seattle,EMP10251,Moon-White,Not Placed,,0
JS10974,Katie Mckinney,50,Female,High School,Investment Banker,Finance,San Francisco,EMP10430,Ford-Spencer,Placed,2025-02-25,39697
JS10975,Sean Schmidt,38,Female,Masters,Librarian,Education,Miami,EMP10285,Garcia-Lozano,Not Placed,,0
JS10976,Jonathan Ellis,46,Male,Bachelors,Software Engineer,IT,Seattle,EMP10068,Novak and Sons,Not Placed,,0
JS10977,Alison Wright,36,Male,Masters,Accountant,Finance,Dallas,EMP10270,Baird-Sanchez,Not Placed,,0
JS10978,Felicia Long,31,Male,Bachelors,Marketing Specialist,Marketing,San Francisco,EMP10066,Morton-Chase,Not Placed,,0
JS10979,Gregory Bell,25,Female,Bachelors,Financial Analyst,Finance,New York,EMP10220,Terry-Martinez,Not Placed,,0
JS10980,Cynthia Good,46,Male,High School,Store Manager,Retail,New York,EMP10102,"Patterson, Smith and Jones",Placed,2024-09-21,37993
JS10981,Antonio Scott,42,Male,High School,Data Analyst,IT,New York,EMP10034,Frazier Inc,Placed,2024-08-08,25168
JS10982,Robin Johnson,45,Male,High School,Teacher,Education,Dallas,EMP10467,Davis-Lozano,Placed,2024-10-12,35987
JS10983,Courtney Peterson,32,Male,High School,SEO Analyst,Marketing,Dallas,EMP10180,Howell and Sons,Placed,2024-08-10,39010
JS10984,Anita Reyes,37,Female,Bachelors,Librarian,Education,New York,EMP10051,"Brooks, Lam and Hayes",Not Placed,,0
JS10985,Lisa Garrett,45,Male,Bachelors,Accountant,Finance,San Francisco,EMP10467,Davis-Lozano,Not Placed,,0
JS10986,David Hernandez,21,Other,High School,Investment Banker,Finance,Seattle,EMP10365,"Phillips, Wagner and Jordan",Not Placed,,0
JS10987,Susan Murphy,43,Female,Bachelors,Software Engineer,IT,Seattle,EMP10183,Jackson-Lawson,Not Placed,,0
JS10988,Christine Taylor,34,Male,Bachelors,Data Analyst,IT,New York,EMP10241,Jones and Sons,Placed,2024-10-07,44453
JS10989,Christina Taylor,36,Female,Masters,Librarian,Education,New York,EMP10043,Rodriguez LLC,Placed,2024-12-03,67583
JS10990,Kelly Taylor,33,Male,Bachelors,Medical Assistant,Healthcare,Seattle,EMP10230,Kerr-Evans,Placed,2025-02-27,53345
JS10991,Brianna Fitzpatrick,30,Other,Bachelors,Production Manager,Manufacturing,Seattle,EMP10415,Dixon Inc,Placed,2025-03-02,62253
JS10992,Barry Patel,32,Male,PhD,Merchandiser,Retail,New York,EMP10204,"Beard, Peters and Black",Placed,2024-12-15,91141
JS10993,Evan Hobbs,24,Male,Bachelors,Teacher,Education,Miami,EMP10479,Young-Martinez,Not Placed,,0
JS10994,Pamela Beard,26,Male,PhD,Nurse,Healthcare,Dallas,EMP10437,Ortiz-Morgan,Not Placed,,0
JS10995,Jason Ramos,24,Male,Bachelors,Store Manager,Retail,Seattle,EMP10368,Gutierrez Group,Not Placed,,0
JS10996,Stephanie Mahoney,39,Male,Masters,SEO Analyst,Marketing,Chicago,EMP10246,Navarro-Munoz,Placed,2024-06-25,86505
JS10997,Cole Anderson,36,Male,High School,Sales Associate,Retail,New York,EMP10130,Cortez LLC,Not Placed,,0
JS10998,William Jensen,28,Female,High School,Cybersecurity Specialist,IT,New York,EMP10430,Ford-Spencer,Placed,2024-11-01,36110
JS10999,Crystal Hall,21,Other,Bachelors,SEO Analyst,Marketing,San Francisco,EMP10157,"Mitchell, Nelson and Flores",Not Placed,,0
JS11000,Heather Watts,24,Female,Masters,Academic Counselor,Education,Seattle,EMP10241,Jones and Sons,Placed,2024-09-12,92630
JS11001,Ryan Harrison,36,Male,Bachelors,Supply Chain Analyst,Manufacturing,Dallas,EMP10010,Abbott-Munoz,Not Placed,,0
JS11002,Catherine Hughes,22,Other,Masters,Data Analyst,IT,Los Angeles,EMP10163,"Smith, Gilmore and Johnston",Not Placed,,0
JS11003,Christopher Perez,35,Male,High School,Librarian,Education,Seattle,EMP10403,"Hall, Hansen and Barnett",Placed,2024-08-16,36568
JS11004,Alexis Nelson,26,Male,High School,SEO Analyst,Marketing,Los Angeles,EMP10395,"Ramos, Nelson and Fischer",Placed,2024-08-18,36059
JS11005,Michael Harris,36,Female,Masters,Academic Counselor,Education,Los Angeles,EMP10290,"James, Stewart and Higgins",Not Placed,,0
JS11006,Christopher Blevins,37,Male,Bachelors,Academic Counselor,Education,Dallas,EMP10349,Schroeder-Kramer,Placed,2024-08-28,49320
JS11007,Katherine Nguyen,31,Male,Bachelors,Accountant,Finance,Chicago,EMP10419,Morrison Ltd,Not Placed,,0
JS11008,David Sullivan,21,Female,Bachelors,Sales Associate,Retail,Los Angeles,EMP10178,Walker-Jones,Not Placed,,0
JS11009,Nicolas James,34,Male,Masters,Financial Analyst,Finance,Miami,EMP10161,Brown-Wall,Placed,2024-07-10,64292
JS11010,Todd Armstrong,48,Male,Bachelors,Cybersecurity Specialist,IT,Chicago,EMP10020,"Reid, Ferguson and Sanchez",Placed,2024-10-05,68290
JS11011,Sheri Buchanan,34,Female,Masters,Nurse,Healthcare,Miami,EMP10243,Gonzales-Harrison,Placed,2024-09-29,80743
JS11012,Jesus Rich,33,Female,Bachelors,Data Analyst,IT,New York,EMP10356,Strickland-Palmer,Not Placed,,0
JS11013,Danielle Medina,31,Male,Masters,SEO Analyst,Marketing,San Francisco,EMP10317,"Diaz, Anderson and Browning",Placed,2024-12-21,88573
JS11014,James Hubbard,27,Male,Masters,Production Manager,Manufacturing,Seattle,EMP10440,King-York,Placed,2024-03-30,78832
JS11015,Jeffrey Wilkerson,29,Male,PhD,Sales Associate,Retail,Dallas,EMP10383,"Austin, Day and Johnson",Not Placed,,0
JS11016,Donna Jackson,43,Female,High School,Pharmacist,Healthcare,New York,EMP10293,Bright-Francis,Not Placed,,0
JS11017,Thomas Vaughn,36,Male,Bachelors,Cybersecurity Specialist,IT,Seattle,EMP10156,Hill Inc,Placed,2025-02-24,49827
JS11018,Ronald Hayes,34,Female,Bachelors,Store Manager,Retail,Chicago,EMP10322,Brock-Mcdonald,Placed,2024-12-16,62005
JS11019,Catherine Richards,45,Male,Masters,Brand Manager,Marketing,Dallas,EMP10446,"Osborn, Gaines and Davis",Placed,2025-02-21,92715
JS11020,Brandy Gutierrez,27,Female,Masters,Store Manager,Retail,Miami,EMP10275,Monroe-Carpenter,Not Placed,,0
JS11021,Christopher Garza,48,Female,Bachelors,Librarian,Education,Miami,EMP10031,Burton Ltd,Placed,2024-12-12,51936
JS11022,Sonya Davis,35,Male,Bachelors,SEO Analyst,Marketing,Seattle,EMP10225,Jones-Soto,Placed,2024-07-14,68186
JS11023,Susan Hogan,47,Female,Bachelors,Quality Engineer,Manufacturing,Chicago,EMP10426,"Brown, Romero and Collins",Placed,2024-12-14,45262
JS11024,Anna Mccarthy,29,Female,Bachelors,Financial Analyst,Finance,San Francisco,EMP10100,Walsh LLC,Placed,2024-11-12,66117
JS11025,Joseph Cruz,47,Male,Bachelors,Store Manager,Retail,Miami,EMP10469,Brown-Shaw,Placed,2025-01-12,45221
JS11026,Lisa Moore,29,Male,Bachelors,Quality Engineer,Manufacturing,Miami,EMP10284,"Sanford, Rivera and Garcia",Placed,2024-10-10,67935
JS11027,Randy Barr,22,Other,Bachelors,Software Engineer,IT,Seattle,EMP10465,"Rosales, Mitchell and Hines",Placed,2024-10-16,59713
JS11028,Shari Martin,30,Female,Masters,Store Manager,Retail,Miami,EMP10339,Crosby-Ramirez,Not Placed,,0
JS11029,Randy Williams,33,Female,Masters,Financial Analyst,Finance,New York,EMP10295,"Brennan, Wallace and Benson",Not Placed,,0
JS11030,Nicholas Woodward,50,Male,Masters,Librarian,Education,Chicago,EMP10257,Cordova Group,Not Placed,,0
JS11031,Christopher Roach,28,Female,Masters,Pharmacist,Healthcare,Seattle,EMP10302,Estrada-Nolan,Not Placed,,0
JS11032,April Cannon,46,Female,Bachelors,Sales Associate,Retail,San Francisco,EMP10450,Jones Inc,Placed,2024-03-15,48996
JS11033,Scott Stephens,35,Male,Masters,Data Analyst,IT,Dallas,EMP10193,Short-Garcia,Placed,2024-03-13,67403
JS11034,Katherine Robinson,31,Male,Bachelors,Accountant,Finance,Seattle,EMP10485,"Butler, Beck and Miller",Placed,2024-11-22,55572
JS11035,Jason Miller,43,Male,Bachelors,Brand Manager,Marketing,New York,EMP10435,"Kim, Gonzales and Mills",Not Placed,,0
JS11036,Dana Kelley,46,Female,Masters,Supply Chain Analyst,Manufacturing,San Francisco,EMP10131,"Parker, Ortiz and Powell",Placed,2024-11-06,80268
JS11037,Samantha Clark,41,Other,Bachelors,Supply Chain Analyst,Manufacturing,New York,EMP10276,"Burns, Hernandez and Ryan",Not Placed,,0
JS11038,Anthony Bailey,48,Male,High School,Store Manager,Retail,Chicago,EMP10047,Anderson Group,Not Placed,,0
JS11039,Andrew Lane,45,Male,Bachelors,Accountant,Finance,Miami,EMP10164,Smith-Bell,Not Placed,,0
JS11040,Erin Miller,45,Female,Masters,Nurse,Healthcare,Seattle,EMP10403,"Hall, Hansen and Barnett",Not Placed,,0
JS11041,Xavier Martin,36,Female,Masters,Medical Assistant,Healthcare,Los Angeles,EMP10454,White Ltd,Not Placed,,0
JS11042,Matthew Graves,24,Female,Masters,Teacher,Education,Chicago,EMP10218,Erickson and Sons,Placed,2024-10-19,95895
JS11043,Cassandra Gibson,44,Male,Masters,Production Manager,Manufacturing,Miami,EMP10331,Reid Group,Placed,2024-10-21,89058
JS11044,Andrew Mack,46,Female,High School,Investment Banker,Finance,Chicago,EMP10162,Stein-Silva,Not Placed,,0
JS11045,Steven Wilkins,24,Male,Bachelors,Supply Chain Analyst,Manufacturing,Seattle,EMP10067,Williams PLC,Not Placed,,0
JS11046,Sarah Brown,42,Male,Masters,Store Manager,Retail,Seattle,EMP10379,Moore Group,Placed,2024-09-09,71369
JS11047,Michael Hill,42,Female,Bachelors,Nurse,Healthcare,New York,EMP10215,"Washington, Hardy and Bray",Placed,2024-10-01,52894
JS11048,Daniel Clark,49,Male,Masters,Teacher,Education,New York,EMP10491,"Fuller, Ingram and Moss",Placed,2024-04-02,96603
JS11049,Nicholas Fuller,41,Female,Bachelors,Data Analyst,IT,San Francisco,EMP10136,"Lawson, Morris and Ramos",Not Placed,,0
JS11050,Mrs. Melissa Peck,26,Male,Bachelors,Academic Counselor,Education,San Francisco,EMP10046,Spence PLC,Not Placed,,0
JS11051,Mrs. Lisa Stewart,26,Female,High School,Brand Manager,Marketing,Los Angeles,EMP10399,"Brown, Harris and Dougherty",Not Placed,,0
JS11052,Whitney Gomez,35,Female,Bachelors,Investment Banker,Finance,San Francisco,EMP10099,Williams-Cook,Not Placed,,0
JS11053,Justin Stone,47,Female,Bachelors,Store Manager,Retail,San Francisco,EMP10223,Sheppard LLC,Not Placed,,0
JS11054,Katherine White,40,Male,Masters,Brand Manager,Marketing,San Francisco,EMP10217,Perez-White,Placed,2024-11-02,69564
JS11055,Dylan Lee,21,Male,Bachelors,Academic Counselor,Education,San Francisco,EMP10191,Reed Group,Placed,2024-04-25,61208
JS11056,Mario Wilson,35,Male,Bachelors,Quality Engineer,Manufacturing,Miami,EMP10205,Miller Ltd,Not Placed,,0
JS11057,Rebecca Duarte,43,Male,Bachelors,Academic Counselor,Education,New York,EMP10049,Hickman Ltd,Placed,2024-08-18,41707
JS11058,Gregory Shaffer,31,Female,Bachelors,Medical Assistant,Healthcare,Miami,EMP10415,Dixon Inc,Placed,2024-06-01,64518
JS11059,Curtis Campbell,46,Male,Bachelors,Academic Counselor,Education,Chicago,EMP10204,"Beard, Peters and Black",Not Placed,,0
JS11060,Elizabeth Hunter,25,Other,Bachelors,Teacher,Education,Chicago,EMP10088,Anderson-Bailey,Placed,2024-07-14,51114
JS11061,Ashley Cook,49,Male,High School,Brand Manager,Marketing,Los Angeles,EMP10073,Henderson-Bernard,Placed,2024-08-11,30132
JS11062,Lisa Johnson,22,Other,Bachelors,Quality Engineer,Manufacturing,Miami,EMP10186,Johnston-Odonnell,Not Placed,,0
JS11063,Gary Morgan,30,Female,Bachelors,Quality Engineer,Manufacturing,Dallas,EMP10162,Stein-Silva,Placed,2024-11-27,45406
JS11064,John Johnson,31,Female,Bachelors,Investment Banker,Finance,Seattle,EMP10478,"Bentley, Lynch and Henderson",Not Placed,,0
JS11065,Christopher Murray,46,Male,Bachelors,Software Engineer,IT,San Francisco,EMP10019,"Adams, Zuniga and Wong",Placed,2025-02-10,45359
JS11066,Frances Bowers,43,Male,High School,Sales Associate,Retail,Los Angeles,EMP10184,"Higgins, Strickland and Martin",Not Placed,,0
JS11067,Patrick Conley,38,Male,Bachelors,Supply Chain Analyst,Manufacturing,Seattle,EMP10076,"Daniels, Adkins and Brown",Placed,2024-07-05,43066
JS11068,Megan Peters,27,Female,Bachelors,Investment Banker,Finance,Dallas,EMP10426,"Brown, Romero and Collins",Placed,2024-03-18,69192
JS11069,Michael Marsh,42,Female,Bachelors,Cybersecurity Specialist,IT,Seattle,EMP10295,"Brennan, Wallace and Benson",Placed,2025-02-18,42517
JS11070,Andrea Hernandez,28,Female,Masters,Nurse,Healthcare,Chicago,EMP10351,Fernandez and Sons,Not Placed,,0
JS11071,Gina Brooks,24,Male,Bachelors,Data Analyst,IT,San Francisco,EMP10015,Williams and Sons,Placed,2024-10-04,67220
JS11072,Laura Price,43,Female,Bachelors,Medical Assistant,Healthcare,Miami,EMP10003,"Mcclain, Miller and Henderson",Placed,2024-10-28,41436
JS11073,Richard Parker,41,Female,Bachelors,Brand Manager,Marketing,Seattle,EMP10294,Good-Hodges,Placed,2025-02-07,68287
JS11074,Andres Gutierrez,22,Female,Bachelors,Production Manager,Manufacturing,Miami,EMP10037,Smith-Bowen,Placed,2024-09-20,59735
JS11075,Jacqueline Gallegos,33,Male,Bachelors,Accountant,Finance,New York,EMP10011,Blair PLC,Not Placed,,0
JS11076,Joseph Thompson,26,Male,Bachelors,Brand Manager,Marketing,San Francisco,EMP10062,Powell LLC,Placed,2024-08-03,66250
JS11077,Paula Gentry,34,Female,Masters,Brand Manager,Marketing,San Francisco,EMP10185,Rodriguez-Johnson,Placed,2024-08-30,84081
JS11078,Rebecca Stein,37,Male,Bachelors,Store Manager,Retail,Chicago,EMP10291,Brennan-Johnson,Not Placed,,0
JS11079,Gerald Webb,23,Female,Masters,Teacher,Education,Los Angeles,EMP10325,"Diaz, Gibbs and Smith",Placed,2025-02-13,62650
JS11080,Patricia Thomas,37,Male,Bachelors,Investment Banker,Finance,Miami,EMP10368,Gutierrez Group,Placed,2025-02-12,56230
JS11081,William Black,37,Female,Bachelors,Pharmacist,Healthcare,Los Angeles,EMP10041,Ryan PLC,Not Placed,,0
JS11082,Christine Johnson MD,36,Male,PhD,SEO Analyst,Marketing,Seattle,EMP10129,"Mccall, Hanson and Alvarado",Placed,2025-02-09,118729
JS11083,April Randolph,39,Male,High School,Cybersecurity Specialist,IT,New York,EMP10264,"Lloyd, Mckinney and Collins",Not Placed,,0
JS11084,Linda Miller,24,Male,Masters,Quality Engineer,Manufacturing,Chicago,EMP10132,Spencer-Lee,Placed,2024-09-08,92993
JS11085,Ashley Miranda,21,Male,Masters,Financial Analyst,Finance,Seattle,EMP10203,Peterson-Beard,Placed,2024-12-25,87279
JS11086,Kenneth Collins,49,Female,Bachelors,SEO Analyst,Marketing,Seattle,EMP10346,Zhang PLC,Placed,2025-02-20,66471
JS11087,Curtis Mitchell,29,Male,Masters,Production Manager,Manufacturing,San Francisco,EMP10096,Harris-Walters,Placed,2024-10-03,99587
JS11088,Jeremy Wilson,29,Female,High School,Teacher,Education,New York,EMP10204,"Beard, Peters and Black",Placed,2024-05-07,27813
JS11089,Brian Mullen,41,Male,Masters,Supply Chain Analyst,Manufacturing,Miami,EMP10311,"Beltran, Lozano and Mcgee",Not Placed,,0
JS11090,Ashley Daniels,30,Female,PhD,Medical Assistant,Healthcare,Miami,EMP10499,"Kennedy, Johnson and Lucas",Placed,2024-10-10,131773
JS11091,Charles Bush,46,Male,High School,Software Engineer,IT,New York,EMP10422,"Cole, Glass and Cunningham",Placed,2024-06-29,28083
JS11092,Carolyn Collins,48,Male,Bachelors,Investment Banker,Finance,San Francisco,EMP10226,Hernandez PLC,Not Placed,,0
JS11093,Kimberly Williams,48,Female,Bachelors,Pharmacist,Healthcare,San Francisco,EMP10245,"Fernandez, Kim and George",Placed,2024-03-22,43816
JS11094,Michael Rodriguez,26,Female,Masters,Store Manager,Retail,Los Angeles,EMP10011,Blair PLC,Not Placed,,0
